Timestamp,Sender Redacted,Recipients Redacted,Filters,SMS Message Type,Preview
XX/XX/2015  09:33:53,1786XXXX817,954XXXX879,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:33:55,1786XXXX665,954XXXX880,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:33:56,1786XXXX228,954XXXX882,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:33:59,1786XXXX665,954XXXX885,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:33:59,1786XXXX228,954XXXX886,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:02,1786XXXX665,954XXXX889,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:04,1786XXXX415,954XXXX892,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:07,1786XXXX415,954XXXX896,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:09,1786XXXX665,954XXXX897,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:14,1786XXXX665,954XXXX901,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:13,1786XXXX228,954XXXX902,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:14,1786XXXX415,954XXXX903,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:16,1786XXXX817,954XXXX904,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:20,1786XXXX228,954XXXX909,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:20,1786XXXX665,954XXXX910,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:21,1786XXXX415,954XXXX911,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:23,1786XXXX817,954XXXX912,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:24,1786XXXX228,954XXXX913,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:24,1786XXXX415,954XXXX915,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:30,1786XXXX817,954XXXX920,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:32,1786XXXX665,954XXXX921,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:31,1786XXXX415,954XXXX922,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:38,1786XXXX817,954XXXX927,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:40,1786XXXX665,954XXXX930,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:40,1786XXXX228,954XXXX931,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:46,1786XXXX665,954XXXX937,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:47,1786XXXX415,954XXXX938,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:48,1786XXXX817,954XXXX940,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:51,1786XXXX228,954XXXX943,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:53,1786XXXX817,954XXXX944,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:55,1786XXXX415,954XXXX945,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:56,1786XXXX817,954XXXX948,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:58,1786XXXX665,954XXXX950,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:34:58,1786XXXX415,954XXXX951,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:01,1786XXXX228,954XXXX953,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:04,1786XXXX817,954XXXX956,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:04,1786XXXX228,954XXXX957,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:08,1786XXXX665,954XXXX962,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:09,1786XXXX415,954XXXX963,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:10,1786XXXX817,954XXXX964,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:12,1786XXXX415,954XXXX967,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:14,1786XXXX817,954XXXX968,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:16,1786XXXX415,954XXXX971,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:20,1786XXXX228,954XXXX975,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:23,1786XXXX665,954XXXX977,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:26,1786XXXX415,954XXXX981,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:27,1786XXXX228,954XXXX983,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:28,1786XXXX817,954XXXX984,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:30,1786XXXX665,954XXXX986,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:31,1786XXXX228,954XXXX987,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:33,1786XXXX817,954XXXX988,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:33,1786XXXX415,954XXXX989,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:36,1786XXXX817,954XXXX993,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:37,1786XXXX665,954XXXX994,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:40,1786XXXX817,954XXXX997,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:41,1786XXXX665,954XXXX998,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:44,1786XXXX665,954XXXX002,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:47,1786XXXX817,954XXXX004,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:47,1786XXXX665,954XXXX006,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:49,1786XXXX228,954XXXX007,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:50,1786XXXX817,954XXXX008,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:55,1786XXXX415,954XXXX012,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:59,1786XXXX665,954XXXX016,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:35:59,1786XXXX415,954XXXX017,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:06,1786XXXX817,954XXXX025,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:06,1786XXXX665,954XXXX026,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:07,1786XXXX228,954XXXX027,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:10,1786XXXX415,954XXXX028,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:10,1786XXXX665,954XXXX030,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:10,1786XXXX228,954XXXX031,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:13,1786XXXX817,954XXXX032,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:13,1786XXXX228,954XXXX033,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:14,1786XXXX665,954XXXX034,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:14,1786XXXX415,954XXXX035,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:15,1786XXXX880,954XXXX036,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:17,1786XXXX228,954XXXX038,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:17,1786XXXX665,954XXXX039,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:17,1786XXXX415,954XXXX040,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:20,1786XXXX880,954XXXX041,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:22,1786XXXX228,954XXXX043,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:21,1786XXXX665,954XXXX044,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:23,1786XXXX880,954XXXX046,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:24,1786XXXX817,954XXXX047,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:25,1786XXXX228,954XXXX049,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:27,1786XXXX880,954XXXX051,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:28,1786XXXX665,954XXXX053,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:29,1786XXXX228,954XXXX054,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:29,1786XXXX415,954XXXX055,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:31,1786XXXX665,954XXXX058,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:33,1786XXXX415,954XXXX060,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:34,1786XXXX880,954XXXX061,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:34,1786XXXX817,954XXXX062,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:35,1786XXXX665,954XXXX063,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:36,1786XXXX228,954XXXX064,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:39,1786XXXX880,954XXXX066,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:38,1786XXXX665,954XXXX068,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:40,1786XXXX228,954XXXX069,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:40,1786XXXX415,954XXXX070,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:42,1786XXXX665,954XXXX072,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:42,1786XXXX880,954XXXX073,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:43,1786XXXX228,954XXXX074,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:46,1786XXXX880,954XXXX078,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:48,1786XXXX228,954XXXX079,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:49,1786XXXX665,954XXXX082,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:49,1786XXXX880,954XXXX083,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:52,1786XXXX228,954XXXX085,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:55,1786XXXX228,954XXXX089,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:57,1786XXXX415,954XXXX090,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:58,1786XXXX880,954XXXX091,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:57,1786XXXX665,954XXXX093,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:36:59,1786XXXX228,954XXXX094,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:03,1786XXXX228,954XXXX099,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:05,1786XXXX880,954XXXX103,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:06,1786XXXX228,954XXXX104,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:08,1786XXXX880,954XXXX108,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:11,1786XXXX665,954XXXX110,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:12,1786XXXX415,954XXXX111,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:15,1786XXXX415,954XXXX116,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:15,1786XXXX880,954XXXX117,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:16,1786XXXX817,954XXXX118,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:18,1786XXXX228,954XXXX119,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:19,1786XXXX817,954XXXX122,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:24,1786XXXX415,954XXXX127,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:27,1786XXXX665,954XXXX130,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:29,1786XXXX817,954XXXX132,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:29,1786XXXX880,954XXXX134,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:31,1786XXXX665,954XXXX135,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:30,1786XXXX415,954XXXX136,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:33,1786XXXX817,954XXXX138,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:35,1786XXXX665,954XXXX141,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:37,1786XXXX880,954XXXX143,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:37,1786XXXX228,954XXXX144,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:40,1786XXXX817,954XXXX147,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:40,1786XXXX228,954XXXX148,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:40,1786XXXX880,954XXXX149,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:43,1786XXXX415,954XXXX150,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:47,1786XXXX228,954XXXX157,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:47,1786XXXX880,954XXXX158,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:52,1786XXXX880,954XXXX162,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:37:56,1786XXXX228,954XXXX169,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:00,1786XXXX415,954XXXX175,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:00,1786XXXX665,954XXXX176,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:03,1786XXXX880,954XXXX177,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:06,1786XXXX415,954XXXX179,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:04,1786XXXX665,954XXXX180,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:07,1786XXXX880,954XXXX182,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:10,1786XXXX817,954XXXX185,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:10,1786XXXX880,954XXXX186,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:12,1786XXXX665,954XXXX187,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:15,1786XXXX817,954XXXX188,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:15,1786XXXX415,954XXXX190,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:17,1786XXXX880,954XXXX192,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:18,1786XXXX415,954XXXX193,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:18,1786XXXX817,954XXXX194,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:22,1786XXXX880,954XXXX196,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:22,1786XXXX415,954XXXX197,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:26,1786XXXX880,954XXXX202,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:27,1786XXXX665,954XXXX203,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:29,1786XXXX817,954XXXX204,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
XX/XX/2015  09:38:29,1786XXXX415,954XXXX205,Blocking Filter G,MO,"Money cash for cars 
I pay 3-4 hundred
cell 3o5\\\\XXX\\\\XXXX"
